Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Set_1_1 Spectral Count,Set_1_2 Spectral Count,Set_1_3 Spectral Count,Set_2_1 Spectral Count,Set_2_2 Spectral Count,Set_2_3 Spectral Count,Set_1_1 Unique Spectral Count,Set_1_2 Unique Spectral Count,Set_1_3 Unique Spectral Count,Set_2_1 Unique Spectral Count,Set_2_2 Unique Spectral Count,Set_2_3 Unique Spectral Count,Set_1_1 Total Spectral Count,Set_1_2 Total Spectral Count,Set_1_3 Total Spectral Count,Set_2_1 Total Spectral Count,Set_2_2 Total Spectral Count,Set_2_3 Total Spectral Count,Set_1_1_7-10dpf_Intensity,Set_1_2_7-10dpf_Intensity,Set_1_3_7-10dpf_Intensity,Set_2_1_7-10dpf_Intensity,Set_2_2_7-10dpf_Intensity,Set_2_3_7-10dpf_Intensity,Set_1_1 MaxLFQ_7-10dpf_Intensity,Set_1_2 MaxLFQ_7-10dpf_Intensity,Set_1_3 MaxLFQ_7-10dpf_Intensity,Set_2_1 MaxLFQ_7-10dpf_Intensity,Set_2_2 MaxLFQ_7-10dpf_Intensity,Set_2_3 MaxLFQ_7-10dpf_Intensity,Indistinguishable Proteins
sp|A4QP78|CNO11_DANRE,A4QP78,CNO11_DANRE,cnot11,445,Danio rerio,2:Experimental evidence at transcript level,CCR4-NOT transcription complex subunit 11,0.9928,0.9974,1,4,4,4,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1362713.6,1609608.6,1444766.9,0,0,0,1362713.6,1609608.6,1444766.9,
sp|A4VCH0|SAC1A_DANRE,A4VCH0,SAC1A_DANRE,sacm1la,586,Danio rerio,2:Experimental evidence at transcript level,Phosphatidylinositol-3-phosphatase SAC1-A,1,0.9977,5,42,42,56,7,6,7,7,8,7,7,6,7,7,8,7,8,6,8,11,11,12,8488316,8599524,8153622.5,12047658,11658446,11487618,6563696.5,7048269,6955321.5,10737526,9925718,9571432,
sp|A4VCH4|VP35L_DANRE,A4VCH4,VP35L_DANRE,vps35l,963,Danio rerio,2:Experimental evidence at transcript level,VPS35 endosomal protein-sorting factor-like,1,0.9979,6,33,33,33,4,3,5,7,6,8,4,3,5,7,6,8,4,3,5,7,6,8,5860247.5,5222473,5722258,11052638,11099754,10769565,4441435,5222473,3836617.8,8914612,8509759,8670762,
sp|A5D6R3|PLD3A_DANRE,A5D6R3,PLD3A_DANRE,plcd3a,784,Danio rerio,2:Experimental evidence at transcript level,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3-A",1,0.9841,5,14,14,14,4,2,0,4,3,1,4,2,0,4,3,1,4,2,0,4,3,1,7008926,7308139,6391052.5,19293436,12079821,20067344,3878828.2,4050965,3809505.5,7146818.5,7516681,7417981,
sp|A5PF48|MYO1C_DANRE,A5PF48,MYO1C_DANRE,myo1c,1026,Danio rerio,3:Protein inferred from homology,Unconventional myosin-Ic,1,0.9988,3,11,11,11,1,1,1,3,2,3,1,1,1,3,2,3,1,1,1,3,2,3,709892.56,1098791.5,1128061.6,4982459,5320842,4747703.5,709892.56,1098791.5,1128061.6,2685641.8,2885977,2509335.8,
sp|A5PF61|LEG1A_DANRE,A5PF61,LEG1A_DANRE,leg1a,364,Danio rerio,1:Experimental evidence at protein level,Protein leg1a,1,0.999,7,91,78,91,22,19,16,9,12,13,17,15,14,9,11,12,22,19,16,9,12,13,41525856,43732188,49462500,40602256,34989796,36920648,35842176,31670854,32504850,22068190,22095606,23885118,
sp|A5PL98|SDHB_DANRE,A5PL98,SDHB_DANRE,sdhb,280,Danio rerio,2:Experimental evidence at transcript level,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",1,0.999,9,172,172,172,33,31,34,25,23,26,33,31,34,25,23,26,33,31,34,25,23,26,98748608,95533248,103594280,87855776,91224024,91579000,26197920,25074582,26901772,27617876,27068956,27517222,
sp|A5PLK2|LHPP_DANRE,A5PLK2,LHPP_DANRE,lhpp,270,Danio rerio,2:Experimental evidence at transcript level,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,0.9999,0.9947,3,23,23,23,2,5,4,5,3,4,2,5,4,5,3,4,2,5,4,5,3,4,3030460.2,2836229,3340041.8,3153019.5,2867658.2,2922686.5,1360802.2,1288345.1,1477745.5,1768502.9,1590460.5,1617667,
sp|A5PMF6|GT251_DANRE,A5PMF6,GT251_DANRE,colgalt1,604,Danio rerio,3:Protein inferred from homology,Procollagen galactosyltransferase 1,0.9987,0.9789,2,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A5PMU4|ANS1B_DANRE,A5PMU4,ANS1B_DANRE,anks1b,1280,Danio rerio,3:Protein inferred from homology,Ankyrin repeat and sterile alpha motif domain-containing protein 1B,1,0.9961,2,9,9,9,0,0,0,3,2,4,0,0,0,3,2,4,0,0,0,3,2,4,0,0,17134106,24116224,20316394,35024712,0,0,17293224,18803234,12018334,30111662,
sp|A5WVX0|ITPA_DANRE,A5WVX0,ITPA_DANRE,itpa,203,Danio rerio,2:Experimental evidence at transcript level,Inosine triphosphate pyrophosphatase,1,0.9984,3,27,27,27,5,4,3,5,6,4,5,4,3,5,6,4,5,4,3,5,6,4,4005233,3942555.5,3852069,6136080,6850307.5,7137726,1966788.8,1893150.2,1862408.2,2631545,3294120.2,3234164.5,
sp|A5WVX9|ZDH17_DANRE,A5WVX9,ZDH17_DANRE,zdhhc17,620,Danio rerio,2:Experimental evidence at transcript level,Palmitoyltransferase ZDHHC17,0.8218,0.9776,2,6,6,6,1,0,1,3,0,1,1,0,1,3,0,1,1,0,1,3,0,1,0,0,0,2192045.2,1877901,2087609.2,0,0,0,2192045.2,1877901,2087609.2,
sp|A7E2M3|EMC10_DANRE,A7E2M3,EMC10_DANRE,emc10,257,Danio rerio,2:Experimental evidence at transcript level,ER membrane protein complex subunit 10,1,0.999,5,68,68,68,10,10,13,13,12,10,10,10,13,13,12,10,10,10,13,13,12,10,20410042,20239152,17512862,18626608,19317020,20678938,8600247,9057218,7898890.5,5909604.5,6215748,6607887.5,
sp|A7YT82|NMT2_DANRE,A7YT82,NMT2_DANRE,nmt2,492,Danio rerio,2:Experimental evidence at transcript level,Glycylpeptide N-tetradecanoyltransferase 2,1,0.9985,3,39,39,39,6,6,8,8,6,5,6,6,8,8,6,5,6,6,8,8,6,5,0,9863853,10077078,8295476,8261893.5,10367707,0,9863853,9114361,8295476,8261893.5,10367707,
sp|A7YY97|CD37L_DANRE,A7YY97,CD37L_DANRE,cdc37l1,313,Danio rerio,2:Experimental evidence at transcript level,Hsp90 co-chaperone Cdc37-like 1,0.9914,0.9934,3,4,4,4,0,0,1,0,1,2,0,0,1,0,1,2,0,0,1,0,1,2,11967676,12330073,14362695,6328969,18222370,16263866,11091938,11427817,13311701,8063322.5,9801614,8733135,
sp|A8E5C5|DS7CA_DANRE,A8E5C5,DS7CA_DANRE,dhrs7ca,324,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 7C-A,1,0.9979,6,13,13,13,0,0,0,1,8,4,0,0,0,1,8,4,0,0,0,1,8,4,1203603.1,1312331.9,1335831.6,7186595.5,7138416.5,7067370.5,1203603.1,1312331.9,973350.75,3177921.8,3229236.5,3302743.2,
sp|A8KB34|ACY2_DANRE,A8KB34,ACY2_DANRE,aspa,315,Danio rerio,2:Experimental evidence at transcript level,Aspartoacylase,1,0.9933,4,10,10,10,1,2,1,2,3,1,1,2,1,2,3,1,1,2,1,2,3,1,1952811.5,1591318,1923959.9,3485608,3118568,2956121.5,1117496.2,999273.75,1275373.6,2266261.5,1830663.6,1695485.4,
sp|A8WFR0|LAMP5_DANRE,A8WFR0,LAMP5_DANRE,lamp5,275,Danio rerio,2:Experimental evidence at transcript level,Lysosome-associated membrane glycoprotein 5,0.998,0.9942,3,13,13,13,2,1,4,2,2,2,2,1,4,2,2,2,2,1,4,2,2,2,11156630,12018930,11666595,13219806,12490370,13970683,5294831,5470815,4687948.5,5901243,5703873.5,6293749,
sp|A8WG21|SNXAB_DANRE,A8WG21,SNXAB_DANRE,snx10b,170,Danio rerio,2:Experimental evidence at transcript level,Sorting nexin-10B,0.7891,0.9888,1,2,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A9C3P0|MLEC_DANRE,A9C3P0,MLEC_DANRE,mlec,285,Danio rerio,3:Protein inferred from homology,Malectin,1,0.999,12,197,197,197,37,34,36,28,29,33,37,34,36,28,29,33,37,34,36,28,29,33,47005628,44779404,45647188,39988128,39665136,40888892,14534220,16023047,16806776,15591676,14598584,16186617,
sp|A9C3R9|RP65B_DANRE,A9C3R9,RP65B_DANRE,rpe65b,532,Danio rerio,1:Experimental evidence at protein level,All-trans-retinyl ester 13-cis isomerohydrolase,1,0.999,10,135,50,135,29,25,24,20,18,19,10,9,9,8,7,7,29,25,24,20,18,19,84574080,77719544,86353032,19310406,18560008,19560776,19539118,18291862,18500426,12151675,11808330,11341336,
sp|A9JRC7|PP4CB_DANRE,A9JRC7,PP4CB_DANRE,ppp4cb,307,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 4 catalytic subunit B,1,0.999,3,59,59,59,10,11,10,9,9,10,10,11,10,9,9,10,10,11,10,9,9,10,57466904,61338996,66573332,61257820,61955032,63655308,57227692,63839088,64462504,58652884,59091868,57007168,
sp|A9JRE2|MTNA_DANRE,A9JRE2,MTNA_DANRE,mri1,353,Danio rerio,2:Experimental evidence at transcript level,Methylthioribose-1-phosphate isomerase,1,0.999,9,169,169,169,25,25,25,31,31,32,25,25,25,31,31,32,25,25,25,31,31,32,51058636,47292956,50359696,97202912,92790824,96914848,14475049,14093437,15368262,20650352,19554084,20904316,
sp|A9JRZ0|SMUF2_DANRE,A9JRZ0,SMUF2_DANRE,smurf2,765,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase SMURF2,1,0.9834,2,2,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,926069.25,954635.4,1008456.44,0,0,0,926069.25,954635.4,1008456.44,
sp|A9JTH1|NCLDA_DANRE,A9JTH1,NCLDA_DANRE,ncalda,193,Danio rerio,2:Experimental evidence at transcript level,Neurocalcin-delta A,0.9044,0.9944,1,8,8,8,2,3,1,0,0,2,2,3,1,0,0,2,2,3,1,0,0,2,2795047.2,2892487.2,2795404.5,4003551.8,3613611,3955510,2795047.2,2892487.2,2795404.5,4003551.8,3613611,3955510,
sp|B0R061|SMRDA_DANRE,B0R061,SMRDA_DANRE,smarcad1a,972,Danio rerio,3:Protein inferred from homology,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1A,0.946,0.9851,1,29,29,29,6,3,3,6,6,5,6,3,3,6,6,5,6,3,3,6,6,5,4438645.5,5356986.5,4870290.5,9127573,7455185,6790446,4438645.5,5356986.5,4870290.5,9127573,7455185,6790446,
sp|B0R0D7|COR1C_DANRE,B0R0D7,COR1C_DANRE,coro1ca,474,Danio rerio,2:Experimental evidence at transcript level,Coronin-1C-A,1,0.999,10,215,215,215,37,36,38,34,32,38,37,36,38,34,32,38,37,36,38,34,32,38,132685296,137992016,130360856,125684640,130925984,118461984,28874704,29836572,28968184,26181860,26225822,25851824,
sp|B0R0I6|CHD8_DANRE,B0R0I6,CHD8_DANRE,chd8,2511,Danio rerio,3:Protein inferred from homology,Chromodomain-helicase-DNA-binding protein 8,1,0.9976,3,8,8,8,1,0,0,3,3,1,1,0,0,3,3,1,1,0,0,3,3,1,2740942.5,2671571,2773354.8,1487503,2803166.8,1710493.2,2740942.5,2671571,2773354.8,1487503,2588655,1710493.2,
sp|B0R0T1|VWA8_DANRE,B0R0T1,VWA8_DANRE,vwa8,1896,Danio rerio,3:Protein inferred from homology,von Willebrand factor A domain-containing protein 8,1,0.9979,9,28,28,28,2,2,2,8,8,6,2,2,2,8,8,6,2,2,2,8,8,6,4345401,4198938.5,4268539,26713732,31891482,33318378,4093875.5,4351676.5,4211920.5,5263238.5,7987778,6868205.5,
sp|B0S5N4|PLXA3_DANRE,B0S5N4,PLXA3_DANRE,plxna3,1892,Danio rerio,2:Experimental evidence at transcript level,Plexin A3,1,0.999,21,211,157,211,35,31,41,34,35,35,30,26,36,19,22,24,35,31,41,34,35,35,46934824,43451392,47511744,37277132,37897752,41608928,6997635.5,6813320.5,7153200.5,6430428,6174985.5,6894134.5,
sp|B0S6C5|RTSTL_DANRE,B0S6C5,RTSTL_DANRE,retsatl,604,Danio rerio,1:Experimental evidence at protein level,"Inactive all-trans-retinol 13,14-reductase",1,0.9989,6,49,49,49,15,14,13,3,3,1,15,14,13,3,3,1,15,14,13,3,3,1,9845902,8027710,10345519,4007957.8,5047076,4732019,3361590.2,2869069.5,3268516.8,2158743.2,2734569.2,2564441.5,
sp|B0S6J3|SRGP2_DANRE,B0S6J3,SRGP2_DANRE,srgap2,1100,Danio rerio,2:Experimental evidence at transcript level,SLIT-ROBO Rho GTPase-activating protein 2,1,0.9981,4,7,7,7,0,0,1,1,2,3,0,0,1,1,2,3,0,0,1,1,2,3,0,0,0,853315.25,458057.53,766862.1,0,0,0,853315.25,458057.53,766862.1,
sp|B0S6R1|NCKP1_DANRE,B0S6R1,NCKP1_DANRE,nckap1,1128,Danio rerio,3:Protein inferred from homology,Nck-associated protein 1,1,0.999,22,183,183,183,26,25,23,36,36,37,26,25,23,36,36,37,26,25,23,36,36,37,46204100,39769332,53808580,129325960,128875248,122533712,7582200,7302770.5,7449018,15348117,14870112,14182071,
sp|B0UXP9|IMDH2_DANRE,B0UXP9,IMDH2_DANRE,impdh2,514,Danio rerio,3:Protein inferred from homology,Inosine-5'-monophosphate dehydrogenase 2,1,0.9989,6,25,25,80,5,7,6,1,2,4,5,7,6,1,2,4,13,16,12,11,14,14,12779540,10411563,10706006,3332033,4894328.5,1453215.1,5062585,4110742.2,4191029.5,2136749.8,3240415.2,2727268.2,
sp|B0UYF2|S7A14_DANRE,B0UYF2,S7A14_DANRE,slc7a14a,785,Danio rerio,3:Protein inferred from homology,Probable cationic amino acid transporter,0.6677,0.9793,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|B0V3F8|PRKRA_DANRE,B0V3F8,PRKRA_DANRE,prkra,282,Danio rerio,2:Experimental evidence at transcript level,Interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog,1,0.999,10,160,160,160,20,28,24,30,30,28,20,28,24,30,30,28,20,28,24,30,30,28,25771266,26454202,31575604,31931584,33153370,30696712,7506299.5,7759964,8140412.5,8116036.5,8227538,7857064.5,
sp|B3DIY3|MMS22_DANRE,B3DIY3,MMS22_DANRE,mms22l,1240,Danio rerio,2:Experimental evidence at transcript level,Protein MMS22-like,0.9957,0.9777,2,4,4,4,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,4843850.5,5035929.5,5369451.5,4945975.5,6970095.5,5027940.5,4843850.5,5035929.5,5369451.5,4945975.5,6970095.5,5027940.5,
sp|B3DJT0|SART3_DANRE,B3DJT0,SART3_DANRE,sart3,951,Danio rerio,2:Experimental evidence at transcript level,Squamous cell carcinoma antigen recognized by T-cells 3,1,0.9989,23,194,194,194,32,37,29,30,34,32,32,37,29,30,34,32,32,37,29,30,34,32,62423088,69873960,75688784,76788232,79497288,80675216,14290953,16017197,16341019,16717063,16714946,17237046,
sp|B5DE31|YBOX1_DANRE,B5DE31,YBOX1_DANRE,ybx1,310,Danio rerio,1:Experimental evidence at protein level,Y-box-binding protein 1,1,0.999,17,561,561,561,102,96,104,88,85,86,102,96,104,88,85,86,102,96,104,88,85,86,195563184,193414528,192340192,170193824,158056368,161490064,43804728,43374624,41339512,40433652,38980336,39539580,
sp|B7ZC77|CTNA2_DANRE,B7ZC77,CTNA2_DANRE,Ctnna2,865,Danio rerio,3:Protein inferred from homology,Catenin alpha-2,1,0.999,30,310,310,407,43,42,43,58,59,65,43,42,43,58,59,65,58,56,58,77,74,84,63275120,75642432,68931896,97043160,89386240,102431920,8937098,8535088,8940968,10748291,10786538,11138591,
sp|B8A5G9|TRM5_DANRE,B8A5G9,TRM5_DANRE,trmt5,480,Danio rerio,3:Protein inferred from homology,tRNA (guanine(37)-N1)-methyltransferase,1,0.9989,8,69,69,69,10,12,12,14,10,11,10,12,12,14,10,11,10,12,12,14,10,11,15077947,15915713,16274373,17786474,15376158,14516045,7010062,6783792.5,7497701,8593888,7949767,7905269,
sp|B8A5I7|SSBP_DANRE,B8A5I7,SSBP_DANRE,ssbp1,146,Danio rerio,1:Experimental evidence at protein level,"Single-stranded DNA-binding protein, mitochondrial",0.9596,0.9982,1,17,17,17,1,5,3,3,3,2,1,5,3,3,3,2,1,5,3,3,3,2,2000715.2,1845444.1,1881720.4,2155001.2,1897073.9,2705991,2000715.2,1845444.1,1881720.4,2155001.2,1897073.9,2705991,
sp|B8JLQ9|CBPO_DANRE,B8JLQ9,CBPO_DANRE,cpo,363,Danio rerio,1:Experimental evidence at protein level,Carboxypeptidase O,1,0.999,6,50,50,50,7,12,16,4,4,7,7,12,16,4,4,7,7,12,16,4,4,7,52208756,62152920,81495416,10688175,6820859.5,8006942,19918832,23112628,28762018,13723730,14081810,10903620,
sp|B8JMH0|CAF17_DANRE,B8JMH0,CAF17_DANRE,iba57,354,Danio rerio,3:Protein inferred from homology,"Putative transferase CAF17 homolog, mitochondrial",1,0.9989,4,43,43,43,8,9,8,8,5,5,8,9,8,8,5,5,8,9,8,8,5,5,4336477,4021772.2,4471086,4094322,4450977,4506123,3778814.8,3020729.5,3049901.2,3602215.2,3112203,3653453.8,
sp|B8XY56|RNT2_DANRE,B8XY56,RNT2_DANRE,rnaset2,240,Danio rerio,2:Experimental evidence at transcript level,Ribonuclease T2,0.9991,0.9978,2,33,33,33,6,6,6,6,4,5,6,6,6,6,4,5,6,6,6,6,4,5,2489938,2553054.2,2276209.2,6861442,6892995,5917001,2811775,2883049.2,2570420.8,3469293.8,3473151.2,2833313.8,
sp|C5J7W8|SMG1_DANRE,C5J7W8,SMG1_DANRE,smg1,3640,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase SMG1,1,0.9984,4,8,8,8,1,1,0,1,3,2,1,1,0,1,3,2,1,1,0,1,3,2,0,0,556617.9,7139483,9178253,7480560.5,0,0,2972824.5,3782289.5,4455958.5,4009655.2,
sp|C7DZK3|CRA1A_DANRE,C7DZK3,CRA1A_DANRE,col27a1a,1783,Danio rerio,2:Experimental evidence at transcript level,Collagen alpha-1(XXVII) chain A,1,0.9983,3,14,14,14,1,6,5,0,2,0,1,6,5,0,2,0,1,6,5,0,2,0,1783510.6,5031643,2992715.8,566760.75,336941.8,399294.25,1799414.2,2470676,3019402,571814.6,339946.34,402854.78,
sp|E7F1H9|YTHD2_DANRE,E7F1H9,YTHD2_DANRE,ythdf2,613,Danio rerio,1:Experimental evidence at protein level,YTH domain-containing family protein 2,1,0.9983,3,34,34,34,8,6,7,4,5,4,8,6,7,4,5,4,8,6,7,4,5,4,13677489,11895680,11017051,1823431.1,1804388.9,1699759.9,5555638.5,4919270,4771714.5,2850679.5,2820909.8,2657337,
sp|E7F221|FRMD8_DANRE,E7F221,FRMD8_DANRE,frmd8,471,Danio rerio,2:Experimental evidence at transcript level,FERM domain-containing protein 8,1,0.9989,2,9,9,9,0,0,1,4,3,1,0,0,1,4,3,1,0,0,1,4,3,1,0,0,0,2968187.2,2367886,2038307.6,0,0,0,2542236.5,1552492,1478787.4,
sp|E7F3I6|CLP1_DANRE,E7F3I6,CLP1_DANRE,clp1,443,Danio rerio,1:Experimental evidence at protein level,Polyribonucleotide 5'-hydroxyl-kinase Clp1,1,0.999,5,39,39,39,11,7,3,7,6,5,11,7,3,7,6,5,11,7,3,7,6,5,4024712.8,6069512,5414979,3563107,3356815.8,4024329,1528434.8,2751629.8,2403745.5,3513418.2,3350272,3600983.2,
sp|E7F587|ZD20B_DANRE,E7F587,ZD20B_DANRE,zdhhc20b,323,Danio rerio,3:Protein inferred from homology,Palmitoyltransferase ZDHHC20-B,0.783,0.9855,1,5,5,5,0,2,0,2,1,0,0,2,0,2,1,0,0,2,0,2,1,0,0,0,0,728159.2,0,0,0,0,0,0,0,0,
sp|E7F654|NOL9_DANRE,E7F654,NOL9_DANRE,nol9,713,Danio rerio,3:Protein inferred from homology,Polynucleotide 5'-hydroxyl-kinase NOL9,1,0.9989,6,28,28,28,11,11,6,0,0,0,11,11,6,0,0,0,11,11,6,0,0,0,7035106.5,7758574,7414643.5,1301216,1038301.4,1118365.5,2199101.2,2345978.5,2370431.5,1860911.9,1484909,1599411.4,
sp|E7F6D7|ZDHC6_DANRE,E7F6D7,ZDHC6_DANRE,zdhhc6,412,Danio rerio,2:Experimental evidence at transcript level,Palmitoyltransferase ZDHHC6,0.8536,0.9839,2,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|E7F6F7|ABCB7_DANRE,E7F6F7,ABCB7_DANRE,abcb7,743,Danio rerio,3:Protein inferred from homology,"Iron-sulfur clusters transporter ABCB7, mitochondrial",1,0.999,8,118,118,118,16,17,11,26,22,26,16,17,11,26,22,26,16,17,11,26,22,26,18816526,19033428,18775016,20382066,20088248,21579942,4265121,4445734,4327568,6201761.5,6060934,6395271,
sp|E7F6H7|DCI2A_DANRE,E7F6H7,DCI2A_DANRE,dync1i2a,626,Danio rerio,3:Protein inferred from homology,"Dynein, cytoplasmic 1, intermediate chain 2a",1,0.999,7,185,185,185,33,35,40,23,26,28,33,35,40,23,26,28,33,35,40,23,26,28,58207952,60275268,58699836,43094912,46193328,47261720,21274920,22412086,20850374,20212682,21845280,22366656,
sp|E7F8F4|ASCC3_DANRE,E7F8F4,ASCC3_DANRE,ascc3,1534,Danio rerio,3:Protein inferred from homology,Activating signal cointegrator 1 complex subunit 3,0.9762,0.9901,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,342840,358100.22,305642.66,0,0,0,342840,358100.22,305642.66,0,0,0,
sp|E7F9L8|MYO1D_DANRE,E7F9L8,MYO1D_DANRE,myo1d,1004,Danio rerio,2:Experimental evidence at transcript level,Unconventional myosin-Id,0.9999,0.9951,3,13,13,13,0,1,0,5,5,2,0,1,0,5,5,2,0,1,0,5,5,2,462868.6,586857.8,575341,11886070,12468416,13041083,1512442.2,1917582.2,1879950.6,3243969,4271698.5,3035320.8,
sp|E7FBF7|FCHO1_DANRE,E7FBF7,FCHO1_DANRE,fcho1,897,Danio rerio,1:Experimental evidence at protein level,F-BAR domain only protein 1,0.9885,0.9844,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7946124.5,0,0,0,0,0,0,
sp|E7FC72|EXOC7_DANRE,E7FC72,EXOC7_DANRE,exoc7,720,Danio rerio,3:Protein inferred from homology,Exocyst complex component 7,0.991,0.9963,2,5,5,5,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,2908236,2691036,2977849.5,0,0,0,2306590.2,1868864.5,2234098.2,
sp|E7FGT5|FOCAD_DANRE,E7FGT5,FOCAD_DANRE,focad,1806,Danio rerio,3:Protein inferred from homology,Focadhesin,0.9554,0.9936,1,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,188120.16,288883.22,576120.25,0,0,0,188120.16,288883.22,576120.25,0,0,0,
sp|E9QHE3|RN207_DANRE,E9QHE3,RN207_DANRE,rnf207b,634,Danio rerio,3:Protein inferred from homology,RING finger protein 207,0.9952,0.978,1,13,13,13,6,4,1,0,0,2,6,4,1,0,0,2,6,4,1,0,0,2,12766278,12852280,12269792,4638591,5202043,0,6911766,7010751,6920171.5,4638591,5202043,0,
sp|E9QI36|HARS1_DANRE,E9QI36,HARS1_DANRE,hars,513,Danio rerio,3:Protein inferred from homology,Histidine--tRNA ligase,1,0.999,11,202,132,202,30,33,32,39,33,35,16,17,17,30,26,26,30,33,32,39,33,35,34511980,33141772,41868548,59952432,61409124,61277120,8192344.5,8520697,8392559,9762158,9861908,9718014,
sp|E9QJ30|KL40B_DANRE,E9QJ30,KL40B_DANRE,klhl40b,618,Danio rerio,2:Experimental evidence at transcript level,Kelch-like protein 40b,1,0.999,8,22,21,22,2,5,4,2,5,4,2,5,4,2,4,4,2,5,4,2,5,4,10693562,11129212,12987260,7471678.5,7499164.5,7031476,3867885.2,4154021.2,3655780.2,4030630,4580141,4307271.5,
sp|F1Q575|NNRD_DANRE,F1Q575,NNRD_DANRE,naxd,330,Danio rerio,3:Protein inferred from homology,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,1,0.999,7,47,47,47,12,6,7,8,5,9,12,6,7,8,5,9,12,6,7,8,5,9,20488274,20726916,22358772,17237524,22512664,18526818,7373856,6972201.5,6940173,6333998.5,7757573.5,6663753.5,
sp|F1Q749|DKC1_DANRE,F1Q749,DKC1_DANRE,dkc1,506,Danio rerio,2:Experimental evidence at transcript level,H/ACA ribonucleoprotein complex subunit DKC1,1,0.999,12,184,184,184,34,32,27,29,32,30,34,32,27,29,32,30,34,32,27,29,32,30,49398012,41729348,50510848,57546096,55882548,58758200,11714977,11048348,12078943,14219772,14021914,14260516,
sp|F1Q8X5|FERM2_DANRE,F1Q8X5,FERM2_DANRE,fermt2,684,Danio rerio,2:Experimental evidence at transcript level,Fermitin family homolog 2,1,0.999,16,153,153,153,20,15,15,31,39,33,20,15,15,31,39,33,20,15,15,31,39,33,17709774,16333557,20784804,43899756,47236576,46942908,4250261.5,4204400,4210132.5,6271912.5,6708232,6486640.5,
sp|F1QAJ4|GATA_DANRE,F1QAJ4,GATA_DANRE,qrsl1,536,Danio rerio,2:Experimental evidence at transcript level,"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",0.999,0.9989,3,10,10,10,4,1,0,2,1,2,4,1,0,2,1,2,4,1,0,2,1,2,341774.72,194162.33,388637.47,223353.36,200236.14,514838.2,341774.72,194162.33,388637.47,223353.36,200236.14,514838.2,
sp|F1QB54|PABPA_DANRE,F1QB54,PABPA_DANRE,pabpc1a,634,Danio rerio,1:Experimental evidence at protein level,Polyadenylate-binding protein 1A,1,0.999,23,723,723,723,130,126,128,116,112,111,130,126,128,116,112,111,130,126,128,116,112,111,664080190,659850240,677276480,658459780,662491460,736832380,78171536,77650808,77002880,77446400,77741280,80126096,
sp|F1QCC6|GPC1_DANRE,F1QCC6,GPC1_DANRE,gpc1,554,Danio rerio,2:Experimental evidence at transcript level,Glypican-1,0.9999,0.999,2,31,31,31,7,10,7,2,3,2,7,10,7,2,3,2,7,10,7,2,3,2,12649861,7241816,12840968,731217.5,1623566.1,1413472.8,3963098.5,3408534.8,4140837.5,1686674.8,3745025.2,3260409.8,
sp|F1QCV2|HDA10_DANRE,F1QCV2,HDA10_DANRE,hdac10,675,Danio rerio,1:Experimental evidence at protein level,Polyamine deacetylase HDAC10,1,0.999,7,102,102,102,14,17,15,18,19,19,14,17,15,18,19,19,14,17,15,18,19,19,51991292,52036668,60899280,54022500,55384536,55341060,36451328,34591788,36159092,31789804,31667472,33602248,
