Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,24hpf_FT1_1 Spectral Count,24hpf_FT1_2 Spectral Count,24hpf_FT1_3 Spectral Count,24hpf_pH11_1 Spectral Count,24hpf_pH11_2 Spectral Count,24hpf_pH11_3 Spectral Count,24hpf_pH2_1 Spectral Count,24hpf_pH2_2 Spectral Count,24hpf_pH2_3 Spectral Count,24hpf_pH5_1 Spectral Count,24hpf_pH5_2 Spectral Count,24hpf_pH5_3 Spectral Count,24hpf_pH8_1 Spectral Count,24hpf_pH8_2 Spectral Count,24hpf_pH8_3 Spectral Count,24hpf_FT1_1 Unique Spectral Count,24hpf_FT1_2 Unique Spectral Count,24hpf_FT1_3 Unique Spectral Count,24hpf_pH11_1 Unique Spectral Count,24hpf_pH11_2 Unique Spectral Count,24hpf_pH11_3 Unique Spectral Count,24hpf_pH2_1 Unique Spectral Count,24hpf_pH2_2 Unique Spectral Count,24hpf_pH2_3 Unique Spectral Count,24hpf_pH5_1 Unique Spectral Count,24hpf_pH5_2 Unique Spectral Count,24hpf_pH5_3 Unique Spectral Count,24hpf_pH8_1 Unique Spectral Count,24hpf_pH8_2 Unique Spectral Count,24hpf_pH8_3 Unique Spectral Count,24hpf_FT1_1 Total Spectral Count,24hpf_FT1_2 Total Spectral Count,24hpf_FT1_3 Total Spectral Count,24hpf_pH11_1 Total Spectral Count,24hpf_pH11_2 Total Spectral Count,24hpf_pH11_3 Total Spectral Count,24hpf_pH2_1 Total Spectral Count,24hpf_pH2_2 Total Spectral Count,24hpf_pH2_3 Total Spectral Count,24hpf_pH5_1 Total Spectral Count,24hpf_pH5_2 Total Spectral Count,24hpf_pH5_3 Total Spectral Count,24hpf_pH8_1 Total Spectral Count,24hpf_pH8_2 Total Spectral Count,24hpf_pH8_3 Total Spectral Count,24hpf_FT1_1 Intensity,24hpf_FT1_2 Intensity,24hpf_FT1_3 Intensity,24hpf_pH11_1 Intensity,24hpf_pH11_2 Intensity,24hpf_pH11_3 Intensity,24hpf_pH2_1 Intensity,24hpf_pH2_2 Intensity,24hpf_pH2_3 Intensity,24hpf_pH5_1 Intensity,24hpf_pH5_2 Intensity,24hpf_pH5_3 Intensity,24hpf_pH8_1 Intensity,24hpf_pH8_2 Intensity,24hpf_pH8_3 Intensity,24hpf_FT1_1 MaxLFQ Intensity,24hpf_FT1_2 MaxLFQ Intensity,24hpf_FT1_3 MaxLFQ Intensity,24hpf_pH11_1 MaxLFQ Intensity,24hpf_pH11_2 MaxLFQ Intensity,24hpf_pH11_3 MaxLFQ Intensity,24hpf_pH2_1 MaxLFQ Intensity,24hpf_pH2_2 MaxLFQ Intensity,24hpf_pH2_3 MaxLFQ Intensity,24hpf_pH5_1 MaxLFQ Intensity,24hpf_pH5_2 MaxLFQ Intensity,24hpf_pH5_3 MaxLFQ Intensity,24hpf_pH8_1 MaxLFQ Intensity,24hpf_pH8_2 MaxLFQ Intensity,24hpf_pH8_3 MaxLFQ Intensity,Indistinguishable Proteins
sp|A0A8M9PQ61|DESPB_DANRE,A0A8M9PQ61,DESPB_DANRE,dspb,2207,Danio rerio,2:Experimental evidence at transcript level,Desmoplakin-B,1,0.999,38,120,120,128,1,8,3,13,10,11,6,8,7,11,11,2,14,9,6,1,8,3,13,10,11,6,8,7,11,11,2,14,9,6,1,9,3,14,11,12,6,8,7,11,11,3,14,10,8,9638890,13222060,4366988,70650728,34241848,63906328,70892080,122520448,32581694,167200576,74563472,9309774,106917752,98609680,53665956,18205560,4206588.5,2767770.2,24325142,14036179,24768530,65196672,61743588,33709916,38144364,15116922,6208461,36976812,25913752,12712631,
sp|A0A8M9Q308|FLC2B_DANRE,A0A8M9Q308,FLC2B_DANRE,flvcr2b,485,Danio rerio,3:Protein inferred from homology,Choline/ethanolamine transporter flvcr2b,0.8547,0.9936,1,7,7,7,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,593909.6,4003170.8,3124364.8,3254954.8,0,0,0,0,0,0,0,0,0,0,0,593909.6,4003170.8,3124364.8,3254954.8,
sp|A0AUQ6|LIN52_DANRE,A0AUQ6,LIN52_DANRE,lin52,112,Danio rerio,3:Protein inferred from homology,Protein lin-52 homolog,0.9648,0.9986,1,5,5,5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,6260337,5055056,0,0,0,0,0,0,10298253,8660281,10219932,0,0,0,0,6260337,5055056,0,0,0,0,0,0,10298253,8660281,10219932,
sp|A0AUR5|MINY3_DANRE,A0AUR5,MINY3_DANRE,mindy3,446,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin carboxyl-terminal hydrolase MINDY-3,1,0.999,10,41,41,41,2,2,1,1,1,2,8,7,10,1,2,0,0,2,2,2,2,1,1,1,2,8,7,10,1,2,0,0,2,2,2,2,1,1,1,2,8,7,10,1,2,0,0,2,2,0,0,6754182.5,15787080,6712635,7411063.5,213923344,163004976,181932576,23077920,26456682,9184871,0,9609071,10118939,0,0,0,15787080,6712635,7411063.5,167264320,133970832,145620832,27099196,13361211,5341248,0,9609071,8763227,
sp|A0AUS0|WSDU1_DANRE,A0AUS0,WSDU1_DANRE,wdsub1,487,Danio rerio,2:Experimental evidence at transcript level,"WD repeat, SAM and U-box domain-containing protein 1",1,0.9957,3,5,5,5,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29425898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A0JMD0|CLU_DANRE,A0JMD0,CLU_DANRE,cluh,1400,Danio rerio,2:Experimental evidence at transcript level,Clustered mitochondria protein homolog,1,0.999,45,288,288,288,21,19,22,18,21,21,31,29,23,11,22,11,7,16,16,21,19,22,18,21,21,31,29,23,11,22,11,7,16,16,21,19,22,18,21,21,31,29,23,11,22,11,7,16,16,147811904,129399536,63165588,180586384,148793040,126565488,603062910,707198980,553918400,365167168,264331696,90080224,108308976,147743440,128589008,52296328,46050136,20152446,83941368,68061224,37201952,35396400,26626484,21484970,68718864,45842776,34109172,42102532,59342780,50549776,
sp|A0JME2|MCAF1_DANRE,A0JME2,MCAF1_DANRE,atf7ip,815,Danio rerio,1:Experimental evidence at protein level,Activating transcription factor 7-interacting protein 1,1,0.999,25,157,157,157,20,19,14,11,14,11,16,16,13,5,5,5,3,2,3,20,19,14,11,14,11,16,16,13,5,5,5,3,2,3,20,19,14,11,14,11,16,16,13,5,5,5,3,2,3,90567632,47199060,30273228,82024144,30238322,33901812,734864900,371817792,634378300,38405272,27198502,36301588,55668548,25665726,16079017,6017163.5,62862752,25752588,26098836,24837124,27136250,34743084,46775748,101693632,37642164,29993344,43423756,36751024,41742360,25839952,
sp|A0JME6|ISOC2_DANRE,A0JME6,ISOC2_DANRE,isoc2,197,Danio rerio,2:Experimental evidence at transcript level,Isochorismatase domain-containing protein 2,1,0.9989,2,6,6,6,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,54695560,13695015,4434650.5,0,0,2220757,0,0,0,0,0,0,0,0,0,53406100,13695015,4434650.5,0,0,0,
sp|A0JMF1|CTC1_DANRE,A0JMF1,CTC1_DANRE,ctc1,1205,Danio rerio,2:Experimental evidence at transcript level,CST complex subunit CTC1,0.9307,0.9972,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6457343.5,4298986,0,0,0,0,0,0,0,0,0,0,0,0,0,6457343.5,4298986,0,0,0,0,0,0,0,
sp|A0JMF6|MTMRA_DANRE,A0JMF6,MTMRA_DANRE,mtmr10,752,Danio rerio,2:Experimental evidence at transcript level,Myotubularin-related protein 10,1,0.9988,5,15,15,15,0,1,2,2,1,0,0,0,0,1,2,0,2,2,2,0,1,2,2,1,0,0,0,0,1,2,0,2,2,2,0,1,2,2,1,0,0,0,0,1,2,0,2,2,2,0,0,0,11820469,0,0,0,0,0,20097060,12270164,10978591,6193402,9050841,10664201,0,0,0,27332982,0,0,0,0,0,9006461,4578823.5,4920036,0,19202304,18939834,
sp|A0JMF7|HAUS6_DANRE,A0JMF7,HAUS6_DANRE,haus6,794,Danio rerio,2:Experimental evidence at transcript level,HAUS augmin-like complex subunit 6,1,0.999,11,25,25,25,1,1,0,0,1,1,4,2,7,2,2,1,1,1,1,1,1,0,0,1,1,4,2,7,2,2,1,1,1,1,1,1,0,0,1,1,4,2,7,2,2,1,1,1,1,0,1438122.6,0,0,689453.25,7949854.5,77157744,41181812,69295264,32388888,10576953,6300482.5,7309946.5,7001811.5,10374476,0,0,0,0,0,7949854.5,48135696,31982796,53766604,0,9754859,6300482.5,7309946.5,7001811.5,10374476,
sp|A0JMF8|RFX3_DANRE,A0JMF8,RFX3_DANRE,rfx3,765,Danio rerio,2:Experimental evidence at transcript level,Transcription factor RFX3,1,0.999,8,26,13,26,1,2,2,3,1,1,1,1,1,0,1,2,5,3,2,0,1,0,3,1,0,1,1,0,0,0,2,1,2,1,1,2,2,3,1,1,1,1,1,0,1,2,5,3,2,17979662,9801086,10427071,670420.56,5739093,646003.4,1161765.1,0,4588755,0,14624874,8937707,94134624,45048276,15104260,16315819,8894091,6481747.5,1990158.2,1956522.4,1274877.6,0,0,13573108,0,13041143,2404618.2,72378440,25392162,11694321,
sp|A0JMI9|RRF2M_DANRE,A0JMI9,RRF2M_DANRE,gfm2,762,Danio rerio,2:Experimental evidence at transcript level,"Ribosome-releasing factor 2, mitochondrial",1,0.999,6,17,17,17,0,0,0,1,0,0,4,4,4,2,0,0,0,2,0,0,0,0,1,0,0,4,4,4,2,0,0,0,2,0,0,0,0,1,0,0,4,4,4,2,0,0,0,2,0,0,0,0,0,0,0,9431618,15666082,1179136.2,1499415.8,0,0,0,10787034,0,0,0,0,0,0,0,8669704,15666082,0,0,0,0,0,0,0,
sp|A0JMK5|MTMR2_DANRE,A0JMK5,MTMR2_DANRE,mtmr2,620,Danio rerio,2:Experimental evidence at transcript level,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2",1,0.999,11,39,39,39,1,1,0,1,2,5,2,2,3,5,3,3,5,4,2,1,1,0,1,2,5,2,2,3,5,3,3,5,4,2,1,1,0,1,2,5,2,2,3,5,3,3,5,4,2,13187022,0,0,0,14281014,23546450,13599844,29701548,38939624,116013312,20937916,22774282,59446880,48853592,29802710,8451115,0,0,0,6036898.5,4624838.5,76508256,90982632,68504456,65058428,26107124,5256683.5,60910288,20525290,17462634,
sp|A0JMK8|BICL2_DANRE,A0JMK8,BICL2_DANRE,bicdl2,414,Danio rerio,2:Experimental evidence at transcript level,BICD family-like cargo adapter 2,0.7506,0.9594,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A0JMK9|CAF1A_DANRE,A0JMK9,CAF1A_DANRE,chaf1a,863,Danio rerio,1:Experimental evidence at protein level,Chromatin assembly factor 1 subunit A,1,0.999,16,96,96,96,11,21,16,8,7,6,3,4,6,1,1,2,2,5,3,11,21,16,8,7,6,3,4,6,1,1,2,2,5,3,11,21,16,8,7,6,3,4,6,1,1,2,2,5,3,694188.8,27646048,11568345,45986108,13147742,14609996,51662308,8951490,26079980,21495398,5631111.5,16219228,20789680,46582192,28297502,8818271,6891680.5,27091284,13642426,762035.94,52471544,0,63415592,73051592,7326253.5,12831518,13482741,19542440,9473660,5132487.5,
sp|A0JML8|DALD3_DANRE,A0JML8,DALD3_DANRE,dalrd3,558,Danio rerio,2:Experimental evidence at transcript level,DALR anticodon-binding domain-containing protein 3,1,0.999,5,16,16,16,2,2,2,0,3,3,0,1,0,0,0,0,0,1,2,2,2,2,0,3,3,0,1,0,0,0,0,0,1,2,2,2,2,0,3,3,0,1,0,0,0,0,0,1,2,8775211,4127991.2,2577476.8,0,1178246.6,8122633,0,6978293,0,0,0,0,0,10114510,7915427.5,8447953,3974044.2,2481353.8,0,1931234.2,4926330.5,0,0,0,0,0,0,0,10114510,7462561,
sp|A0JMP0|PGGHG_DANRE,A0JMP0,PGGHG_DANRE,pgghg,655,Danio rerio,2:Experimental evidence at transcript level,Protein-glucosylgalactosylhydroxylysine glucosidase,1,0.999,6,22,22,22,2,1,3,0,0,0,2,1,1,2,3,2,2,1,2,2,1,3,0,0,0,2,1,1,2,3,2,2,1,2,2,1,3,0,0,0,2,1,1,2,3,2,2,1,2,3587965.5,7274861.5,3191477,0,0,0,45035912,45404900,35617684,0,35189360,11621494,17099076,32316990,22013842,0,7274861.5,3191477,0,0,0,26384704,45404900,35617684,0,15107747,9347150,10302345,30383146,19641912,
sp|A0JMQ0|BOP1_DANRE,A0JMQ0,BOP1_DANRE,bop1,777,Danio rerio,2:Experimental evidence at transcript level,Ribosome biogenesis protein bop1,1,0.999,24,158,158,158,10,8,5,9,14,10,16,18,14,9,7,9,9,14,6,10,8,5,9,14,10,16,18,14,9,7,9,9,14,6,10,8,5,9,14,10,16,18,14,9,7,9,9,14,6,84746272,34866632,17726042,91071272,86318248,57209716,514508064,710119740,506641088,185639056,133493960,57414440,174158736,76675192,34901724,37377868,15541423,9890425,14099921,55398040,25057062,49320348,90362456,50782720,116535952,30443260,24581548,58126836,32794020,71681720,
sp|A0JMQ7|MTS1A_DANRE,A0JMQ7,MTS1A_DANRE,mtus1a,440,Danio rerio,2:Experimental evidence at transcript level,Microtubule-associated tumor suppressor 1 homolog A,0.973,0.9902,3,3,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,75614.914,7536878,0,0,0,0,3568266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A0JMQ9|ZRN1B_DANRE,A0JMQ9,ZRN1B_DANRE,zranb1b,716,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin thioesterase zranb1-B,0.7298,0.9691,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A0JPE9|GLPK5_DANRE,A0JPE9,GLPK5_DANRE,gk5,529,Danio rerio,2:Experimental evidence at transcript level,Glycerol kinase 5,1,0.999,3,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5477824.5,0,0,0,0,0,0,0,0,0,0,0,0,3243306.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A0JPF5|FHI2B_DANRE,A0JPF5,FHI2B_DANRE,fhip2b,735,Danio rerio,2:Experimental evidence at transcript level,FHF complex subunit HOOK-interacting protein 2B,1,0.9989,5,6,6,6,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4478079.5,2409475.2,3225957.2,0,0,0,0,0,0,0,0,0,0,0,0,1813690,3827772.5,0,0,0,0,0,0,0,0,0,
sp|A0JPF9|ISPD_DANRE,A0JPF9,ISPD_DANRE,crppa,462,Danio rerio,2:Experimental evidence at transcript level,D-ribitol-5-phosphate cytidylyltransferase,1,0.9989,3,16,16,16,1,0,0,3,5,3,1,0,0,0,0,0,0,2,1,1,0,0,3,5,3,1,0,0,0,0,0,0,2,1,1,0,0,3,5,3,1,0,0,0,0,0,0,2,1,466903.44,0,0,0,1684949.2,8098351,0,0,0,0,0,0,0,13497453,9159377,0,0,0,0,1476082.6,6095032,0,0,0,0,0,0,0,13497453,9159377,
sp|A0MGZ7|H6S3B_DANRE,A0MGZ7,H6S3B_DANRE,hs6st3b,419,Danio rerio,1:Experimental evidence at protein level,Heparan-sulfate 6-O-sulfotransferase 3-B,0.4446,0.9547,2,7,7,7,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,406979.75,0,20796774,0,0,3509780,99842656,0,0,0,0,0,0,0,0,406979.75,0,20796774,0,0,3509780,0,0,0,0,0,0,0,
sp|A0MTA1|APEX1_DANRE,A0MTA1,APEX1_DANRE,apex1,310,Danio rerio,1:Experimental evidence at protein level,DNA repair nuclease APEX1,1,0.999,26,384,384,384,13,8,8,36,40,35,29,27,34,32,24,25,19,29,25,13,8,8,36,40,35,29,27,34,32,24,25,19,29,25,13,8,8,36,40,35,29,27,34,32,24,25,19,29,25,123211024,86931056,80647264,1302295300,412718464,227588752,4290354940,4774259200,5387208700,1640262910,607642370,639906180,1423400060,808513280,768413760,66387380,34637092,54877232,264076176,146244032,105993512,158691952,399361216,247196880,221814272,152746448,128588184,295929792,183593056,171125824,
sp|A0PJR5|ECHD3_DANRE,A0PJR5,ECHD3_DANRE,echdc3,289,Danio rerio,2:Experimental evidence at transcript level,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",1,0.999,3,18,18,18,1,0,0,4,2,2,0,0,0,0,1,2,2,2,2,1,0,0,4,2,2,0,0,0,0,1,2,2,2,2,1,0,0,4,2,2,0,0,0,0,1,2,2,2,2,320668.72,0,0,38802568,13790738,10128171,0,0,0,0,11327711,9639631,25861912,11897018,22597414,0,0,0,21555394,18348984,13475830,0,0,0,0,10771042,9165918,24591000,11312372,12234302,
sp|A0PJT0|RIPL1_DANRE,A0PJT0,RIPL1_DANRE,rilpl1,406,Danio rerio,2:Experimental evidence at transcript level,RILP-like protein 1,0.9993,0.9943,3,4,4,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18378120,91344.336,0,0,0,0,0,0,0,0,0,13583676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A1A5H6|CNOT1_DANRE,A1A5H6,CNOT1_DANRE,cnot1,2374,Danio rerio,2:Experimental evidence at transcript level,CCR4-NOT transcription complex subunit 1,1,0.999,73,369,369,369,23,19,20,30,35,26,21,25,27,27,23,29,27,21,16,23,19,20,30,35,26,21,25,27,27,23,29,27,21,16,23,19,20,30,35,26,21,25,27,27,23,29,27,21,16,199388496,155624416,83657832,439337408,239026416,199858432,1042509250,1341312380,1389959940,735143230,202621712,181530208,419375328,259288784,213588720,51024552,21451860,14718971,68307712,42776300,37598124,128483344,254905744,256038656,69543736,33551364,63144976,44290188,32127184,33092714,
sp|A1A5H8|YES_DANRE,A1A5H8,YES_DANRE,yes1,546,Danio rerio,1:Experimental evidence at protein level,Tyrosine-protein kinase yes,1,0.999,19,119,72,119,5,6,8,8,10,10,7,7,8,10,13,6,11,5,5,0,0,1,3,4,4,7,7,7,9,13,6,10,1,0,5,6,8,8,10,10,7,7,8,10,13,6,11,5,5,92129744,45605636,21834664,49700344,77069568,64070488,151407072,354377312,386965952,440702432,72251224,19058470,68803544,48948992,19228200,17979884,10878816,1533399.1,17232566,21070864,9136128,93690432,184347936,177746304,236437040,49127864,15457131,24732092,18980770,20315366,
sp|A1A5I1|F133_DANRE,A1A5I1,F133_DANRE,fam133,259,Danio rerio,2:Experimental evidence at transcript level,Protein FAM133,0.7214,0.9855,2,4,4,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24931942,0,0,0,0,4242241,6461719,7086357,0,0,0,0,0,0,0,0,0,0,0,0,4242241,6461719,7086357,0,0,0,0,0,0,
sp|A1A5V7|TM41B_DANRE,A1A5V7,TM41B_DANRE,tmem41b,282,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 41B,0.9924,0.999,2,5,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4704570,6992967,0,0,0,0,0,0,0,0,0,0,0,0,0,4704570,6664329,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A1A5V9|ELP5_DANRE,A1A5V9,ELP5_DANRE,elp5,296,Danio rerio,2:Experimental evidence at transcript level,Elongator complex protein 5,1,0.999,5,14,14,14,0,0,0,5,0,0,0,0,2,0,1,2,2,1,1,0,0,0,5,0,0,0,0,2,0,1,2,2,1,1,0,0,0,5,0,0,0,0,2,0,1,2,2,1,1,0,0,0,17616078,0,0,0,0,1947120.2,0,14590678,959499.25,17419640,11908935,8786573,0,0,0,5392765,0,0,0,0,0,0,14590678,2806285,17419640,11265869,8786573,
sp|A1A5Y0|NELL2_DANRE,A1A5Y0,NELL2_DANRE,nell2a,811,Danio rerio,2:Experimental evidence at transcript level,Protein kinase C-binding protein NELL2a,0.9055,0.9833,2,3,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127831952,0,41421452,0,0,0,0,0,0,0,0,0,0,0,0,109095112,0,41421452,0,0,0,
sp|A1A5Y5|TT39A_DANRE,A1A5Y5,TT39A_DANRE,ttc39a,565,Danio rerio,2:Experimental evidence at transcript level,Tetratricopeptide repeat protein 39A,1,0.999,5,18,18,18,0,0,0,1,0,0,8,3,4,0,0,2,0,0,0,0,0,0,1,0,0,8,3,4,0,0,2,0,0,0,0,0,0,1,0,0,8,3,4,0,0,2,0,0,0,0,0,0,474612.1,0,0,71011584,48020044,41602952,0,0,1172960.8,0,0,0,0,0,0,474612.1,0,0,47540700,32233294,38762844,0,0,1172960.8,0,0,0,
sp|A1A5Z0|G6PC3_DANRE,A1A5Z0,G6PC3_DANRE,g6pc3,339,Danio rerio,2:Experimental evidence at transcript level,Glucose-6-phosphatase 3,0.7353,0.9582,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435812.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|A1A5Z3|EFTS_DANRE,A1A5Z3,EFTS_DANRE,tsfm,305,Danio rerio,2:Experimental evidence at transcript level,"Elongation factor Ts, mitochondrial",1,0.999,9,36,36,36,4,2,2,4,1,3,5,2,4,2,0,0,5,0,2,4,2,2,4,1,3,5,2,4,2,0,0,5,0,2,4,2,2,4,1,3,5,2,4,2,0,0,5,0,2,10859308,5885716.5,4387777,30229448,12018375,8407279,1560670.9,45926140,0,3018262.2,0,0,8850181,0,2628418,6200523,5885716.5,4387777,20884766,10470430,7324436.5,0,0,0,0,0,0,0,0,6900794,
sp|A1IGX5|FIBIN_DANRE,A1IGX5,FIBIN_DANRE,fibin,210,Danio rerio,2:Experimental evidence at transcript level,Fin bud initiation factor,0.9335,0.9973,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2381475.2,3049791,0,0,0,0,0,0,0,0,0,0,0,0,0,2381475.2,3049791,0,0,0,0,0,0,
sp|A1IH00|GOGA2_DANRE,A1IH00,GOGA2_DANRE,golga2,1028,Danio rerio,2:Experimental evidence at transcript level,Golgin subfamily A member 2,1,0.999,30,130,130,130,9,15,17,10,13,14,3,3,7,7,6,6,7,9,4,9,15,17,10,13,14,3,3,7,7,6,6,7,9,4,9,15,17,10,13,14,3,3,7,7,6,6,7,9,4,37931996,29190112,15425956,123203888,51762536,28542388,126747728,84507368,114728352,90981496,36405416,27756218,68800648,72246384,41648708,8690474,12842983,6253951.5,30853300,10974433,11835350,73625768,32207786,185173344,42408048,14839106,17196696,20471484,13496937,19648624,
sp|A1L1F1|NDUF3_DANRE,A1L1F1,NDUF3_DANRE,ndufaf3,174,Danio rerio,2:Experimental evidence at transcript level,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,1,0.999,6,17,17,17,1,2,1,1,1,1,0,1,2,2,1,1,1,2,0,1,2,1,1,1,1,0,1,2,2,1,1,1,2,0,1,2,1,1,1,1,0,1,2,2,1,1,1,2,0,10523312,0,0,11019526,0,0,0,60814128,88123984,164092688,33186790,20523202,24017482,4253324,0,0,0,0,0,0,0,0,23845716,27078726,233117408,47146640,29156180,34120308,0,0,
sp|A1L1F4|PDS5A_DANRE,A1L1F4,PDS5A_DANRE,pds5a,1320,Danio rerio,2:Experimental evidence at transcript level,Sister chromatid cohesion protein PDS5 homolog A,1,0.999,49,301,301,301,19,24,20,16,21,18,14,21,26,18,21,19,18,24,22,19,24,20,16,21,18,14,21,26,18,21,19,18,24,22,19,24,20,16,21,18,14,21,26,18,21,19,18,24,22,106945192,98616824,54362920,322668384,177819552,138172368,952408450,1351530240,1640496000,459517984,303666784,173195232,475967168,271219360,188911408,63240468,10707932,6565678.5,181772384,81516360,64555968,46521560,42198824,54481708,134386784,146216416,83032120,167238944,105764768,67445896,
sp|A1L1G1|ESRP1_DANRE,A1L1G1,ESRP1_DANRE,esrp1,714,Danio rerio,2:Experimental evidence at transcript level,Epithelial splicing regulatory protein 1,0.9999,0.999,4,10,10,13,2,1,1,2,2,1,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,1,15723708,6762202.5,6099896,29238288,10395495,0,0,0,0,0,0,0,0,0,0,8275854,5768975,5203947.5,26862694,14283611,0,0,0,0,0,0,0,0,0,0,
sp|A1L1M4|P4R2B_DANRE,A1L1M4,P4R2B_DANRE,ppp4r2b,426,Danio rerio,1:Experimental evidence at protein level,Serine/threonine-protein phosphatase 4 regulatory subunit 2-B,1,0.999,15,120,108,120,7,6,7,11,10,13,9,7,7,7,5,7,7,8,9,6,5,6,11,9,12,9,6,7,6,4,6,6,7,8,7,6,7,11,10,13,9,7,7,7,5,7,7,8,9,44572880,40705416,17579790,62562412,70676960,34895156,210450144,232182416,274748736,351812864,23065540,78690240,100756312,78629128,74270376,25752906,34732748,19864142,60193320,32051424,33545184,41079924,72689752,78265320,24236514,14508599,19848650,72592488,57039044,37227664,
