Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,6hpf Spectral Count,6hpf Unique Spectral Count,6hpf Total Spectral Count,6hpf Intensity,Indistinguishable Proteins
sp|A3KPA3|NAA60_DANRE,A3KPA3,NAA60_DANRE,naa60,242,Danio rerio,2:Experimental evidence at transcript level,N-alpha-acetyltransferase 60,0.993,0.9981,2,2,2,2,2,2,2,164730944,
sp|A3KPK0|AGO3_DANRE,A3KPK0,AGO3_DANRE,ago3,860,Danio rerio,3:Protein inferred from homology,Protein argonaute-3,1,0.999,17,40,40,40,40,40,40,7758378500,
sp|A3KPN8|TTC38_DANRE,A3KPN8,TTC38_DANRE,ttc38,466,Danio rerio,3:Protein inferred from homology,Tetratricopeptide repeat protein 38,1,0.999,18,38,38,38,38,38,38,8895536100,
sp|A3KPP3|MOG1_DANRE,A3KPP3,MOG1_DANRE,rangrf,183,Danio rerio,2:Experimental evidence at transcript level,Ran guanine nucleotide release factor,1,0.9984,4,5,5,5,5,5,5,444575680,
sp|A3KPQ7|CEIP2_DANRE,A3KPQ7,CEIP2_DANRE,cemip2,1378,Danio rerio,1:Experimental evidence at protein level,Cell surface hyaluronidase,1,0.999,16,23,23,23,23,23,23,1685794430,
sp|A3KPW7|PTAR1_DANRE,A3KPW7,PTAR1_DANRE,ptar1,426,Danio rerio,2:Experimental evidence at transcript level,Protein prenyltransferase alpha subunit repeat-containing protein 1,0.9994,0.994,4,4,4,4,4,4,4,133019000,
sp|A3KPW9|BAG6_DANRE,A3KPW9,BAG6_DANRE,Bag6,1160,Danio rerio,3:Protein inferred from homology,Large proline-rich protein BAG6,1,0.9989,11,25,25,25,25,25,25,11190511600,
sp|A3KQ55|MEPCE_DANRE,A3KQ55,MEPCE_DANRE,mepce,645,Danio rerio,3:Protein inferred from homology,7SK snRNA methylphosphate capping enzyme,1,0.999,15,24,24,24,24,24,24,3131949570,
sp|A3KQI3|BORC8_DANRE,A3KQI3,BORC8_DANRE,borcs8,124,Danio rerio,2:Experimental evidence at transcript level,BLOC-1-related complex subunit 8,1,0.999,7,8,8,8,8,8,8,963009280,
sp|A3KQS4|MINY1_DANRE,A3KQS4,MINY1_DANRE,mindy1,520,Danio rerio,3:Protein inferred from homology,Ubiquitin carboxyl-terminal hydrolase MINDY-1,1,0.9988,8,10,10,10,10,10,10,1107664900,
sp|A3KQV2|BROX_DANRE,A3KQV2,BROX_DANRE,brox,411,Danio rerio,2:Experimental evidence at transcript level,BRO1 domain-containing protein BROX,1,0.999,17,40,40,40,40,40,40,26018834400,
sp|A3QJU3|COQ8B_DANRE,A3QJU3,COQ8B_DANRE,coq8b,624,Danio rerio,3:Protein inferred from homology,"Atypical kinase COQ8B, mitochondrial",1,0.999,35,160,160,165,160,160,165,59727778000,
sp|A3QK15|AACS_DANRE,A3QK15,AACS_DANRE,aacs,673,Danio rerio,2:Experimental evidence at transcript level,Acetoacetyl-CoA synthetase,1,0.999,23,50,50,50,50,50,50,14196419600,
sp|A3QK16|ERLN2_DANRE,A3QK16,ERLN2_DANRE,erlin2,331,Danio rerio,2:Experimental evidence at transcript level,Erlin-2,1,0.999,30,248,248,274,248,248,274,238174388000,
sp|A4FUN9|CAHM5_DANRE,A4FUN9,CAHM5_DANRE,calhm5.1,310,Danio rerio,2:Experimental evidence at transcript level,Calcium homeostasis modulator protein 5,0.9899,0.9973,2,2,2,2,2,2,2,474548064,
sp|A4IG32|MICU1_DANRE,A4IG32,MICU1_DANRE,micu1,489,Danio rerio,2:Experimental evidence at transcript level,"Calcium uptake protein 1, mitochondrial",1,0.999,19,45,45,45,45,45,45,10921090000,
sp|A4IG42|TCAF_DANRE,A4IG42,TCAF_DANRE,tcaf,912,Danio rerio,2:Experimental evidence at transcript level,TRPM8 channel-associated factor homolog,1,0.999,21,32,30,32,32,30,32,4057540860,
sp|A4IG59|WASH1_DANRE,A4IG59,WASH1_DANRE,washc1,481,Danio rerio,2:Experimental evidence at transcript level,WASH complex subunit 1,1,0.999,11,19,19,19,19,19,19,2438566140,
sp|A4IG61|MID51_DANRE,A4IG61,MID51_DANRE,mief1,468,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial dynamics protein MID51,1,0.999,15,36,36,36,36,36,36,6751893500,
sp|A4IG62|SUV3_DANRE,A4IG62,SUV3_DANRE,supv3l1,763,Danio rerio,2:Experimental evidence at transcript level,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",1,0.999,37,145,145,145,145,145,145,57550615000,
sp|A4IG66|TM201_DANRE,A4IG66,TM201_DANRE,tmem201,651,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 201,0.9996,0.9987,2,2,2,2,2,2,2,87849272,
sp|A4IG72|TGFA1_DANRE,A4IG72,TGFA1_DANRE,tgfbrap1,863,Danio rerio,2:Experimental evidence at transcript level,Transforming growth factor-beta receptor-associated protein 1 homolog,1,0.999,13,29,29,29,29,29,29,3176671490,
sp|A4IGF3|ATP23_DANRE,A4IGF3,ATP23_DANRE,atp23,254,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial inner membrane protease ATP23 homolog,1,0.999,14,64,64,64,64,64,64,22021976100,
sp|A4IGH2|RSAD1_DANRE,A4IGH2,RSAD1_DANRE,rsad1,444,Danio rerio,2:Experimental evidence at transcript level,"Radical S-adenosyl methionine domain-containing protein 1, mitochondrial",0.9438,0.9923,2,2,2,2,2,2,2,178040192,
sp|A4IGH4|WDR4_DANRE,A4IGH4,WDR4_DANRE,wdr4,413,Danio rerio,2:Experimental evidence at transcript level,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wdr4,1,0.999,15,34,34,34,34,34,34,5109596200,
sp|A4QN56|MFS4B_DANRE,A4QN56,MFS4B_DANRE,mfsd4b,594,Danio rerio,2:Experimental evidence at transcript level,Sodium-dependent glucose transporter 1,0.9604,0.9988,1,1,1,1,1,1,1,658678660,
sp|A4QN59|DPH2_DANRE,A4QN59,DPH2_DANRE,dph2,498,Danio rerio,2:Experimental evidence at transcript level,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2,1,0.999,9,16,16,16,16,16,16,2640044290,
sp|A4QNR8|LENG8_DANRE,A4QNR8,LENG8_DANRE,leng8,839,Danio rerio,2:Experimental evidence at transcript level,Leukocyte receptor cluster member 8 homolog,1,0.9989,10,12,12,12,12,12,12,1441099520,
sp|A4QNX6|CTL2B_DANRE,A4QNX6,CTL2B_DANRE,ctdspl2b,460,Danio rerio,2:Experimental evidence at transcript level,CTD small phosphatase-like protein 2-B,0.9997,0.999,8,4,4,21,4,4,21,322686624,
sp|A4QNZ7|P33MX_DANRE,A4QNZ7,P33MX_DANRE,p33monox,317,Danio rerio,1:Experimental evidence at protein level,Putative monooxygenase p33MONOX,1,0.999,20,45,45,45,45,45,45,12497469400,
sp|A4QP31|TBCC1_DANRE,A4QP31,TBCC1_DANRE,tbccd1,582,Danio rerio,2:Experimental evidence at transcript level,TBCC domain-containing protein 1,1,0.9988,5,6,6,6,6,6,6,2514702080,
sp|A4QP73|TTC19_DANRE,A4QP73,TTC19_DANRE,ttc19,403,Danio rerio,2:Experimental evidence at transcript level,"Tetratricopeptide repeat protein 19, mitochondrial",1,0.999,9,27,27,27,27,27,27,4548419600,
sp|A4QP75|TRM2B_DANRE,A4QP75,TRM2B_DANRE,trmt2b,480,Danio rerio,2:Experimental evidence at transcript level,tRNA (uracil-5-)-methyltransferase homolog B,1,0.999,14,27,27,27,27,27,27,7375312900,
sp|A4QP78|CNO11_DANRE,A4QP78,CNO11_DANRE,cnot11,445,Danio rerio,2:Experimental evidence at transcript level,CCR4-NOT transcription complex subunit 11,1,0.999,6,16,16,16,16,16,16,1519373060,
sp|A4VCH0|SAC1A_DANRE,A4VCH0,SAC1A_DANRE,sacm1la,586,Danio rerio,2:Experimental evidence at transcript level,Phosphatidylinositol-3-phosphatase SAC1-A,1,0.999,34,275,215,275,275,215,275,186683752000,
sp|A4VCH4|VP35L_DANRE,A4VCH4,VP35L_DANRE,vps35l,963,Danio rerio,2:Experimental evidence at transcript level,VPS35 endosomal protein-sorting factor-like,1,0.999,37,74,74,74,74,74,74,13768285200,
sp|A5D6U8|ACP7_DANRE,A5D6U8,ACP7_DANRE,acp7,443,Danio rerio,2:Experimental evidence at transcript level,Acid phosphatase type 7,0.9992,0.9959,4,4,4,4,4,4,4,492638400,
sp|A5D6V4|TM17B_DANRE,A5D6V4,TM17B_DANRE,Tmem17b,191,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 17B,0.9114,0.985,3,3,3,3,3,3,3,260916640,
sp|A5D8S5|SH3R1_DANRE,A5D8S5,SH3R1_DANRE,sh3rf1,867,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase SH3RF1,1,0.997,8,9,9,9,9,9,9,1460617600,
sp|A5D8S8|HEXI1_DANRE,A5D8S8,HEXI1_DANRE,hexim1,319,Danio rerio,2:Experimental evidence at transcript level,Protein HEXIM1,1,0.999,10,12,12,12,12,12,12,4589960700,
sp|A5HAK0|RNSL3_DANRE,A5HAK0,RNSL3_DANRE,rnasel3,149,Danio rerio,1:Experimental evidence at protein level,Ribonuclease-like 3,0.838,0.9943,2,2,2,2,2,2,2,151376672,
sp|A5PF48|MYO1C_DANRE,A5PF48,MYO1C_DANRE,myo1c,1026,Danio rerio,3:Protein inferred from homology,Unconventional myosin-Ic,1,0.999,7,15,15,15,15,15,15,4119661060,
sp|A5PL98|SDHB_DANRE,A5PL98,SDHB_DANRE,sdhb,280,Danio rerio,2:Experimental evidence at transcript level,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",1,0.999,25,470,470,470,470,470,470,463604646000,
sp|A5PLC8|PTMAB_DANRE,A5PLC8,PTMAB_DANRE,ptmab,106,Danio rerio,1:Experimental evidence at protein level,Prothymosin alpha-B,1,0.9986,3,14,14,14,14,14,14,42354541000,
sp|A5PLF5|TM2D3_DANRE,A5PLF5,TM2D3_DANRE,tm2d3,244,Danio rerio,2:Experimental evidence at transcript level,TM2 domain-containing protein 3,1,0.9989,3,5,5,5,5,5,5,1274835460,
sp|A5PLG0|LYRM7_DANRE,A5PLG0,LYRM7_DANRE,LYRM7,104,Danio rerio,3:Protein inferred from homology,Complex III assembly factor LYRM7,1,0.999,12,45,45,45,45,45,45,21915707400,
sp|A5PLH4|TM2D1_DANRE,A5PLH4,TM2D1_DANRE,tm2d1,197,Danio rerio,2:Experimental evidence at transcript level,TM2 domain-containing protein 1,0.9549,0.9986,1,3,3,3,3,3,3,517997728,
sp|A5PLK2|LHPP_DANRE,A5PLK2,LHPP_DANRE,lhpp,270,Danio rerio,2:Experimental evidence at transcript level,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,1,0.999,14,26,26,26,26,26,26,6779321300,
sp|A5PMF6|GT251_DANRE,A5PMF6,GT251_DANRE,colgalt1,604,Danio rerio,3:Protein inferred from homology,Procollagen galactosyltransferase 1,1,0.999,5,6,6,6,6,6,6,375021952,
sp|A5PMR2|UBP33_DANRE,A5PMR2,UBP33_DANRE,usp33,897,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin carboxyl-terminal hydrolase 33,0.9764,0.9659,2,2,2,2,2,2,2,18836332,
sp|A5PMU4|ANS1B_DANRE,A5PMU4,ANS1B_DANRE,anks1b,1280,Danio rerio,3:Protein inferred from homology,Ankyrin repeat and sterile alpha motif domain-containing protein 1B,0.9985,0.993,3,5,5,5,5,5,5,373001024,
sp|A5PMX1|ZNT7_DANRE,A5PMX1,ZNT7_DANRE,slc30a7,387,Danio rerio,2:Experimental evidence at transcript level,Zinc transporter 7,1,0.999,7,29,29,29,29,29,29,8247937500,
sp|A5PN09|UBP20_DANRE,A5PN09,UBP20_DANRE,usp20,911,Danio rerio,3:Protein inferred from homology,Ubiquitin carboxyl-terminal hydrolase 20,1,0.999,11,15,15,15,15,15,15,1687740670,
sp|A5PN43|TM175_DANRE,A5PN43,TM175_DANRE,tmem175,520,Danio rerio,3:Protein inferred from homology,Endosomal/lysosomal proton channel TMEM175,0.9992,0.9981,3,3,3,3,3,3,3,366550240,
sp|A5WUL3|MED22_DANRE,A5WUL3,MED22_DANRE,med22,198,Danio rerio,2:Experimental evidence at transcript level,Mediator of RNA polymerase II transcription subunit 22,1,0.999,7,23,23,23,23,23,23,5922254800,
sp|A5WUN7|CAM1B_DANRE,A5WUN7,CAM1B_DANRE,camsap1b,1558,Danio rerio,3:Protein inferred from homology,Calmodulin-regulated spectrin-associated protein 1-B,1,0.999,28,41,41,41,41,41,41,4191436030,
sp|A5WUT8|EPG5_DANRE,A5WUT8,EPG5_DANRE,epg5,2532,Danio rerio,3:Protein inferred from homology,Ectopic P granules protein 5 homolog,0.9628,0.9757,3,4,4,4,4,4,4,240051264,
sp|A5WUX7|MTRFR_DANRE,A5WUX7,MTRFR_DANRE,mtrfr,156,Danio rerio,3:Protein inferred from homology,Mitochondrial translation release factor in rescue,1,0.999,11,18,18,18,18,18,18,6404455400,
sp|A5WVU9|TRIQK_DANRE,A5WVU9,TRIQK_DANRE,triqk,84,Danio rerio,2:Experimental evidence at transcript level,Triple QxxK/R motif-containing protein,0.9462,0.9983,1,2,2,2,2,2,2,212230928,
sp|A5WVX0|ITPA_DANRE,A5WVX0,ITPA_DANRE,itpa,203,Danio rerio,2:Experimental evidence at transcript level,Inosine triphosphate pyrophosphatase,1,0.999,12,36,36,36,36,36,36,5596278800,
sp|A5WVX1|EFNMT_DANRE,A5WVX1,EFNMT_DANRE,mettl13,690,Danio rerio,2:Experimental evidence at transcript level,eEF1A lysine and N-terminal methyltransferase,1,0.999,20,37,37,37,37,37,37,5783893500,
sp|A5WVX9|ZDH17_DANRE,A5WVX9,ZDH17_DANRE,zdhhc17,620,Danio rerio,2:Experimental evidence at transcript level,Palmitoyltransferase ZDHHC17,1,0.999,17,28,28,34,28,28,34,10502946800,
sp|A5WW08|CHFR_DANRE,A5WW08,CHFR_DANRE,chfr,637,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase CHFR,0.9994,0.9989,2,2,2,2,2,2,2,49751004,
sp|A5WW21|RASEF_DANRE,A5WW21,RASEF_DANRE,rasef,663,Danio rerio,2:Experimental evidence at transcript level,Ras and EF-hand domain-containing protein,1,0.9989,10,14,14,14,14,14,14,988690240,
sp|A5WW24|IPO8_DANRE,A5WW24,IPO8_DANRE,ipo8,1024,Danio rerio,3:Protein inferred from homology,Importin-8,1,0.999,23,45,45,45,45,45,45,9410026500,
sp|A5WWB6|ZWILC_DANRE,A5WWB6,ZWILC_DANRE,zwilch,583,Danio rerio,2:Experimental evidence at transcript level,Protein zwilch homolog,1,0.999,28,66,66,66,66,66,66,14811575300,
sp|A5WWC6|HSDL1_DANRE,A5WWC6,HSDL1_DANRE,hsdl1,319,Danio rerio,2:Experimental evidence at transcript level,Inactive hydroxysteroid dehydrogenase-like protein 1,1,0.999,13,27,27,45,27,27,45,12139529200,
sp|A6H8I0|UBP22_DANRE,A6H8I0,UBP22_DANRE,usp22,506,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin carboxyl-terminal hydrolase 22,0.989,0.986,3,4,4,4,4,4,4,10578985000,
sp|A6H8T7|CBPC2_DANRE,A6H8T7,CBPC2_DANRE,zte25,721,Danio rerio,2:Experimental evidence at transcript level,Cytosolic carboxypeptidase 2,0.3819,0.9545,2,2,2,2,2,2,2,151706432,
sp|A6NAF9|TRD7A_DANRE,A6NAF9,TRD7A_DANRE,tdrd7a,1079,Danio rerio,2:Experimental evidence at transcript level,Tudor domain-containing protein 7A,1,0.9985,18,21,20,21,21,20,21,1838540800,
sp|A7E2M3|EMC10_DANRE,A7E2M3,EMC10_DANRE,emc10,257,Danio rerio,2:Experimental evidence at transcript level,ER membrane protein complex subunit 10,1,0.999,10,56,56,56,56,56,56,33324861400,
sp|A7MBL8|PKN2_DANRE,A7MBL8,PKN2_DANRE,pkn2,977,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase N2,1,0.999,21,31,31,31,31,31,31,6240443400,
sp|A7MBP4|IFT46_DANRE,A7MBP4,IFT46_DANRE,ift46,384,Danio rerio,2:Experimental evidence at transcript level,Intraflagellar transport protein 46 homolog,0.8751,0.9535,2,4,4,4,4,4,4,5937925600,
sp|A7MC22|CCD69_DANRE,A7MC22,CCD69_DANRE,ccdc69,314,Danio rerio,2:Experimental evidence at transcript level,Coiled-coil domain-containing protein 69,1,0.999,12,28,28,28,28,28,28,2947611900,
sp|A7MCB7|TMA16_DANRE,A7MCB7,TMA16_DANRE,tma16,194,Danio rerio,2:Experimental evidence at transcript level,Translation machinery-associated protein 16,1,0.999,4,12,12,12,12,12,12,21500162000,
sp|A7MD70|SPDLY_DANRE,A7MD70,SPDLY_DANRE,spdl1,590,Danio rerio,2:Experimental evidence at transcript level,Protein Spindly,1,0.999,27,57,57,57,57,57,57,12725702700,
sp|A7YE96|IT70A_DANRE,A7YE96,IT70A_DANRE,ift70a,651,Danio rerio,2:Experimental evidence at transcript level,Intraflagellar transport protein 70A,0.7678,0.9759,2,2,2,2,2,2,2,110602584,
sp|A7YT82|NMT2_DANRE,A7YT82,NMT2_DANRE,nmt2,492,Danio rerio,2:Experimental evidence at transcript level,Glycylpeptide N-tetradecanoyltransferase 2,1,0.999,23,72,72,72,72,72,72,14177647600,
sp|A7YY97|CD37L_DANRE,A7YY97,CD37L_DANRE,cdc37l1,313,Danio rerio,2:Experimental evidence at transcript level,Hsp90 co-chaperone Cdc37-like 1,1,0.9989,4,8,8,8,8,8,8,415877888,
sp|A8DZH4|XPR1_DANRE,A8DZH4,XPR1_DANRE,xpr1,693,Danio rerio,3:Protein inferred from homology,Xenotropic and polytropic retrovirus receptor 1 homolog,1,0.999,5,7,7,7,7,7,7,1617470720,
sp|A8E534|KDM8_DANRE,A8E534,KDM8_DANRE,kdm8,406,Danio rerio,2:Experimental evidence at transcript level,Lysine-specific demethylase 8,0.9961,0.9912,4,4,4,4,4,4,4,732629310,
sp|A8E7C5|SAC2_DANRE,A8E7C5,SAC2_DANRE,inpp5f,1120,Danio rerio,3:Protein inferred from homology,Phosphatidylinositide phosphatase SAC2,1,0.9987,16,21,21,21,21,21,21,6047136800,
sp|A8E7D3|COX14_DANRE,A8E7D3,COX14_DANRE,si:dkey-222f2.8,60,Danio rerio,3:Protein inferred from homology,Cytochrome c oxidase assembly protein COX14 homolog,1,0.999,5,60,60,60,60,60,60,29314170900,
sp|A8E7G4|DEN10_DANRE,A8E7G4,DEN10_DANRE,dennd10,349,Danio rerio,2:Experimental evidence at transcript level,DENN domain-containing protein 10,1,0.9986,5,8,8,8,8,8,8,563053700,
sp|A8E7G5|SFXN4_DANRE,A8E7G5,SFXN4_DANRE,sfxn4,316,Danio rerio,2:Experimental evidence at transcript level,Sideroflexin-4,1,0.999,9,70,70,70,70,70,70,31429257200,
sp|A8HAL1|UBP16_DANRE,A8HAL1,UBP16_DANRE,usp16,815,Danio rerio,3:Protein inferred from homology,Ubiquitin carboxyl-terminal hydrolase 16,1,0.999,14,21,21,21,21,21,21,5567113700,
sp|A8KB87|COA3_DANRE,A8KB87,COA3_DANRE,coa3a,96,Danio rerio,3:Protein inferred from homology,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",1,0.999,8,72,72,72,72,72,72,52201071000,
sp|A8KBL7|MET2A_DANRE,A8KBL7,MET2A_DANRE,mettl2a,353,Danio rerio,2:Experimental evidence at transcript level,tRNA N(3)-methylcytidine methyltransferase METTL2,1,0.999,14,23,23,23,23,23,23,3311605500,
sp|A8WE67|KBP_DANRE,A8WE67,KBP_DANRE,kifbp,631,Danio rerio,2:Experimental evidence at transcript level,KIF-binding protein,1,0.999,14,19,19,19,19,19,19,2517899260,
sp|A8WFU8|KIF22_DANRE,A8WFU8,KIF22_DANRE,kif22,634,Danio rerio,2:Experimental evidence at transcript level,Kinesin-like protein KIF22,1,0.999,20,24,24,24,24,24,24,3077592830,
sp|A8WG57|HMGC2_DANRE,A8WG57,HMGC2_DANRE,hmgcll1,335,Danio rerio,2:Experimental evidence at transcript level,"3-hydroxy-3-methylglutaryl-CoA lyase, cytoplasmic",0.9765,0.9909,2,8,8,8,8,8,8,7587096100,
sp|A8WGA0|C27C1_DANRE,A8WGA0,C27C1_DANRE,cyp27c1,540,Danio rerio,1:Experimental evidence at protein level,Cytochrome P450 27C1,1,0.999,16,32,32,32,32,32,32,5181717000,
sp|A8WGP3|PP4CA_DANRE,A8WGP3,PP4CA_DANRE,ppp4ca,311,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 4 catalytic subunit A,0.994,0.9988,8,3,3,26,3,3,26,145497328,
sp|A8WGS4|TLCD2_DANRE,A8WGS4,TLCD2_DANRE,tlcd2,246,Danio rerio,2:Experimental evidence at transcript level,TLC domain-containing protein 2,0.988,0.999,1,2,2,2,2,2,2,63271224,
sp|A8WHR3|YJU2_DANRE,A8WHR3,YJU2_DANRE,yju2,345,Danio rerio,1:Experimental evidence at protein level,Splicing factor YJU2,1,0.999,8,12,12,12,12,12,12,1334556540,
sp|A8Y5U1|RIMC1_DANRE,A8Y5U1,RIMC1_DANRE,rimoc1,276,Danio rerio,2:Experimental evidence at transcript level,RAB7A-interacting MON1-CCZ1 complex subunit 1,0.9998,0.9986,4,5,5,5,5,5,5,150086000,
sp|A9C3N6|CSTOS_DANRE,A9C3N6,CSTOS_DANRE,custos,236,Danio rerio,2:Experimental evidence at transcript level,Protein CUSTOS,1,0.999,6,9,9,9,9,9,9,975863810,
sp|A9C3P0|MLEC_DANRE,A9C3P0,MLEC_DANRE,mlec,285,Danio rerio,3:Protein inferred from homology,Malectin,1,0.999,19,130,130,130,130,130,130,60363805000,
sp|A9C3W3|KAZRA_DANRE,A9C3W3,KAZRA_DANRE,kazna,786,Danio rerio,3:Protein inferred from homology,Kazrin-A,1,0.9977,6,6,6,6,6,6,6,496710976,
sp|A9JR78|TONSL_DANRE,A9JR78,TONSL_DANRE,tonsl,1427,Danio rerio,2:Experimental evidence at transcript level,Tonsoku-like protein,1,0.9989,17,22,22,22,22,22,22,2734625280,
sp|A9JR86|COQ4_DANRE,A9JR86,COQ4_DANRE,coq4,271,Danio rerio,2:Experimental evidence at transcript level,"Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial",1,0.999,5,17,17,17,17,17,17,2308804350,
sp|A9JRA0|ST7L_DANRE,A9JRA0,ST7L_DANRE,st7l,540,Danio rerio,2:Experimental evidence at transcript level,Suppressor of tumorigenicity 7 protein-like,1,0.999,10,17,4,17,17,4,17,4481833000,
sp|A9JRC7|PP4CB_DANRE,A9JRC7,PP4CB_DANRE,ppp4cb,307,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 4 catalytic subunit B,1,0.999,16,67,44,67,67,44,67,17094620200,
sp|A9JRE2|MTNA_DANRE,A9JRE2,MTNA_DANRE,mri1,353,Danio rerio,2:Experimental evidence at transcript level,Methylthioribose-1-phosphate isomerase,1,0.999,9,10,10,10,10,10,10,7349179900,
sp|A9JRI0|HEAT6_DANRE,A9JRI0,HEAT6_DANRE,heatr6,1201,Danio rerio,2:Experimental evidence at transcript level,HEAT repeat-containing protein 6,0.9979,0.9986,2,2,2,2,2,2,2,126978784,
sp|A9JRZ0|SMUF2_DANRE,A9JRZ0,SMUF2_DANRE,smurf2,765,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase SMURF2,1,0.999,25,39,39,39,39,39,39,3443403260,
sp|A9JTH1|NCLDA_DANRE,A9JTH1,NCLDA_DANRE,ncalda,193,Danio rerio,2:Experimental evidence at transcript level,Neurocalcin-delta A,1,0.999,9,17,9,17,17,9,17,4971615700,
sp|A9ULR9|BACD1_DANRE,A9ULR9,BACD1_DANRE,kctd13,330,Danio rerio,2:Experimental evidence at transcript level,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1,0.9969,0.9962,3,5,5,5,5,5,5,1333447170,
sp|B0CLX4|VSI10_DANRE,B0CLX4,VSI10_DANRE,vsig10,529,Danio rerio,2:Experimental evidence at transcript level,V-set and immunoglobulin domain-containing protein 10,1,0.999,9,24,24,24,24,24,24,3924045570,
sp|B0JZP3|THEM6_DANRE,B0JZP3,THEM6_DANRE,them6,202,Danio rerio,2:Experimental evidence at transcript level,Protein THEM6,0.9841,0.9722,3,7,7,7,7,7,7,5688632800,
sp|B0R034|DOC11_DANRE,B0R034,DOC11_DANRE,dock11,2067,Danio rerio,3:Protein inferred from homology,Dedicator of cytokinesis protein 11,1,0.999,17,22,22,22,22,22,22,1476709120,
sp|B0R061|SMRDA_DANRE,B0R061,SMRDA_DANRE,smarcad1a,972,Danio rerio,3:Protein inferred from homology,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1A,1,0.999,24,48,48,48,48,48,48,11641537500,
sp|B0R0B1|ZNG1_DANRE,B0R0B1,ZNG1_DANRE,zng1,366,Danio rerio,2:Experimental evidence at transcript level,Zinc-regulated GTPase metalloprotein activator 1,1,0.999,13,20,20,20,20,20,20,3921008130,
sp|B0R0D7|COR1C_DANRE,B0R0D7,COR1C_DANRE,coro1ca,474,Danio rerio,2:Experimental evidence at transcript level,Coronin-1C-A,1,0.999,27,124,124,124,124,124,124,97022657000,
sp|B0R0I6|CHD8_DANRE,B0R0I6,CHD8_DANRE,chd8,2511,Danio rerio,3:Protein inferred from homology,Chromodomain-helicase-DNA-binding protein 8,1,0.999,52,99,99,99,99,99,99,14810559500,
sp|B0R0T1|VWA8_DANRE,B0R0T1,VWA8_DANRE,vwa8,1896,Danio rerio,3:Protein inferred from homology,von Willebrand factor A domain-containing protein 8,1,0.999,92,191,191,191,191,191,191,48524603000,
sp|B0R0W9|TBC8B_DANRE,B0R0W9,TBC8B_DANRE,tbc1d8b,1108,Danio rerio,1:Experimental evidence at protein level,TBC1 domain family member 8B,1,0.999,34,69,69,69,69,69,69,19764977700,
sp|B0R160|LRWD1_DANRE,B0R160,LRWD1_DANRE,lrwd1,763,Danio rerio,1:Experimental evidence at protein level,Leucine-rich repeat and WD repeat-containing protein 1,1,0.999,36,109,109,109,109,109,109,45543301000,
sp|B0R1D5|SZ12B_DANRE,B0R1D5,SZ12B_DANRE,suz12b,682,Danio rerio,2:Experimental evidence at transcript level,Polycomb protein suz12-B,1,0.9988,8,7,7,11,7,7,11,2301794820,
sp|B0S5N4|PLXA3_DANRE,B0S5N4,PLXA3_DANRE,plxna3,1892,Danio rerio,2:Experimental evidence at transcript level,Plexin A3,1,0.999,54,96,83,96,96,83,96,16600234000,
sp|B0S6C5|RTSTL_DANRE,B0S6C5,RTSTL_DANRE,retsatl,604,Danio rerio,1:Experimental evidence at protein level,"Inactive all-trans-retinol 13,14-reductase",1,0.999,63,3292,3292,3292,3292,3292,3292,2765983580000,
sp|B0S6J3|SRGP2_DANRE,B0S6J3,SRGP2_DANRE,srgap2,1100,Danio rerio,2:Experimental evidence at transcript level,SLIT-ROBO Rho GTPase-activating protein 2,0.9995,0.999,3,4,4,4,4,4,4,18695604200,
sp|B0S6R1|NCKP1_DANRE,B0S6R1,NCKP1_DANRE,nckap1,1128,Danio rerio,3:Protein inferred from homology,Nck-associated protein 1,1,0.999,33,60,60,60,60,60,60,22775029800,
sp|B0S6T2|S15A2_DANRE,B0S6T2,S15A2_DANRE,slc15a2,719,Danio rerio,1:Experimental evidence at protein level,Solute carrier family 15 member 2,1,0.9959,4,5,5,5,5,5,5,742006400,
